track_id,dataset,caption_raw,caption_masked,metadata,n_aspects_stripped
mtat_284,mtat,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,0
mtat_285,mtat,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,0
mtat_287,mtat,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,0
mtat_289,mtat,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,Alysoun. Worlds Bliss - Medieval Songs of Love and Death. John Fleagle,0
mtat_293,mtat,Ambi Crack. Number 1. Strojovna 07,Ambi Crack. Number 1. Strojovna 07,Ambi Crack. Number 1. Strojovna 07,0
mtat_294,mtat,Ambi Crack. Number 1. Strojovna 07,Ambi Crack. Number 1. Strojovna 07,Ambi Crack. Number 1. Strojovna 07,0
mtat_295,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_299,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_300,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_301,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_303,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_305,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_306,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_307,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_308,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_309,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_310,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_311,mtat,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,Ambient Teknology. Phoenix. Ambient Teknology,0
mtat_327,mtat,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,0
mtat_329,mtat,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,Andreas Christi Sancte Andrea (Cristobal de Morales). Vihuela Duets of Valderrabano. Duo Chambure,0
mtat_333,mtat,Angel's Breath. Sky Of Grace. Paul Avgerinos,Angel's Breath. Sky Of Grace. Paul Avgerinos,Angel's Breath. Sky Of Grace. Paul Avgerinos,0
mtat_344,mtat,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,0
mtat_347,mtat,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,Anon _ Praeter rerum seriem. Josquin des Prez Lute Settings. Jacob Heringman,0
mtat_349,mtat,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,0
mtat_350,mtat,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,0
mtat_352,mtat,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,0
mtat_354,mtat,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,Another Century. Siren. Justin Bianco,0
mtat_358,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_360,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_364,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_367,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_368,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_369,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_372,mtat,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,Arc. Now Center of Time. Jamie Janover,0
mtat_378,mtat,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,0
mtat_379,mtat,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,0
mtat_382,mtat,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,Aria. Bach Goldberg Variations. Janine Johnson,0
mtat_392,mtat,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,0
mtat_393,mtat,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,Artist's Prayer. Worldspirit Soundtrack. Kenji Williams,0
mtat_396,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_399,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_403,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_405,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_408,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_410,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_412,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_416,mtat,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,Ashek. Ashek. Tim Rayborn,0
mtat_420,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_422,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_423,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_426,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_427,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_428,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_429,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_432,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_436,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_437,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_438,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_440,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_441,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_442,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_443,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_445,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_446,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_447,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_448,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_450,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_451,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_452,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_457,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_460,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_461,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_462,mtat,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,Astral Flight. Journey to Other Worlds. Satori,0
mtat_468,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_473,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_474,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_477,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_479,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_485,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_487,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_489,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_493,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_494,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_497,mtat,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,Aurora. Golden Dreams. Satori,0
mtat_504,mtat,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,0
mtat_508,mtat,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,0
mtat_509,mtat,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,0
mtat_510,mtat,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,Backwards (with my eyes closed). Phantoms. Hans Christian,0
mtat_511,mtat,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,0
mtat_512,mtat,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,0
mtat_513,mtat,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,0
mtat_515,mtat,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,Bad Bad Luck. Rock This Moon. Burnshee Thornside,0
mtat_518,mtat,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,0
mtat_519,mtat,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,0
mtat_525,mtat,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,Bad Dreams. Return Back. Domased,0
mtat_527,mtat,Bastard. Mercy Machine. Mercy Machine,Bastard. Mercy Machine. Mercy Machine,Bastard. Mercy Machine. Mercy Machine,0
mtat_530,mtat,Bastard. Mercy Machine. Mercy Machine,Bastard. Mercy Machine. Mercy Machine,Bastard. Mercy Machine. Mercy Machine,0
mtat_534,mtat,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,0
mtat_537,mtat,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,0
mtat_538,mtat,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,0
mtat_539,mtat,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,BeatKnick. Octopants. Glen Bledsoe,0
mtat_540,mtat,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,0
mtat_541,mtat,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,0
mtat_544,mtat,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,Beatloaf. Bohemian Rap CD. The Marginal Prophets,0
mtat_558,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_559,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_561,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_562,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_563,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_564,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_566,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_568,mtat,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,Before I begin. What do you suppose. Rapoon,0
mtat_579,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_581,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_582,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_583,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_586,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_587,mtat,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,Below-DU-remix by deutscheunschuld. Mixter One. Lisa DeBenedictis,0
mtat_588,mtat,Bhimpalasi. The Payans Concert. Jay Kishor,Bhimpalasi. The Payans Concert. Jay Kishor,Bhimpalasi. The Payans Concert. Jay Kishor,0
