ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
0Wdh45yt7tY,50,60,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0Wdh45yt7tY_50_60.mp3,ok,10.0
0XxinBtKouQ,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0XxinBtKouQ_30_40.mp3,ok,10.0
0ZNFJz-eZTU,120,130,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0ZNFJz-eZTU_120_130.mp3,ok,10.0
0ZXWSO_Y2C0,160,170,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0ZXWSO_Y2C0_160_170.mp3,ok,10.0
0_QcatLmg7c,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0_QcatLmg7c_30_40.mp3,ok,10.0
0_XItMAYkwc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0_XItMAYkwc_30_40.mp3,ok,10.0
0_hH79HnEdo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0_hH79HnEdo_30_40.mp3,ok,10.0
0a6uLBmqZgA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0a6uLBmqZgA_30_40.mp3,ok,10.0
0a91szM1Ivw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0a91szM1Ivw_30_40.mp3,ok,10.0
0abzD7hBTRk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0abzD7hBTRk_30_40.mp3,ok,10.0
0bP2MH3LqvI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0bP2MH3LqvI_30_40.mp3,ok,10.0
0bRUkLsttto,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0bRUkLsttto_30_40.mp3,ok,10.0
0bvPjMQ_WbE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0bvPjMQ_WbE_30_40.mp3,ok,10.0
0c1YU_VtFRE,180,190,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0c1YU_VtFRE_180_190.mp3,ok,10.0
0cNYPgD6cEA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0cNYPgD6cEA_30_40.mp3,ok,10.0
0dPx94RPy2M,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0dPx94RPy2M_30_40.mp3,ok,10.0
0ewQiU3q5jM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0ewQiU3q5jM_30_40.mp3,ok,10.0
0ewWspUqB6Y,430,440,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0ewWspUqB6Y_430_440.mp3,ok,10.0
0fCpAuxrQ_I,380,390,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0fCpAuxrQ_I_380_390.mp3,ok,10.0
0fiOM---7QI,140,150,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0fiOM---7QI_140_150.mp3,ok,10.0
0fqtA_ZBn_8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0fqtA_ZBn_8_30_40.mp3,ok,10.0
0hfU27A6tus,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0hfU27A6tus_70_80.mp3,ok,10.0
0hw_BB4QN34,220,230,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0hw_BB4QN34_220_230.mp3,ok,10.0
0i8VM_EooCs,30,40,True,,missing,
0jFQ21A6GRA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0jFQ21A6GRA_30_40.mp3,ok,10.0
0kQD1P0_KUs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0kQD1P0_KUs_30_40.mp3,ok,10.0
0kQjfwXjFuY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0kQjfwXjFuY_30_40.mp3,ok,10.0
0khKvVDyYV4,240,250,False,,missing,
0lIETNZ_7sg,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0lIETNZ_7sg_30_40.mp3,ok,10.0
0m9-5BkL4Mc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0m9-5BkL4Mc_30_40.mp3,ok,10.0
0nNmbkU8GBI,100,110,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0nNmbkU8GBI_100_110.mp3,ok,10.0
0nk7utNkHOY,190,200,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0nk7utNkHOY_190_200.mp3,ok,10.0
0oIFGARD9xE,410,420,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0oIFGARD9xE_410_420.mp3,ok,10.0
0pewITE1550,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0pewITE1550_30_40.mp3,ok,10.0
0q-80dzp6PU,60,70,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0q-80dzp6PU_60_70.mp3,ok,10.0
0qtbbK5HVMw,330,340,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0qtbbK5HVMw_330_340.mp3,ok,10.0
0rNr_qnoPQ4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0rNr_qnoPQ4_30_40.mp3,ok,10.0
0s0Uy0-zBa0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0s0Uy0-zBa0_30_40.mp3,ok,10.0
0sPVAP17w2U,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0sPVAP17w2U_70_80.mp3,ok,10.0
0soVCtJgDTk,5,15,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0soVCtJgDTk_5_15.mp3,ok,10.0
0trWdhSvab4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0trWdhSvab4_30_40.mp3,ok,10.0
0u1sk49gAU0,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0u1sk49gAU0_20_30.mp3,ok,10.0
0u4gY1bBUwQ,250,260,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0u4gY1bBUwQ_250_260.mp3,ok,10.0
0u5-WiBKam8,50,60,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0u5-WiBKam8_50_60.mp3,ok,10.0
0vFPs6XsU_Q,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0vFPs6XsU_Q_30_40.mp3,ok,10.0
0wYi8B9PXDY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0wYi8B9PXDY_30_40.mp3,ok,10.0
0wzsE67O5tE,230,240,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0wzsE67O5tE_230_240.mp3,ok,10.0
0x6chChxzV0,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0x6chChxzV0_30_40.mp3,ok,10.0
0zolXzR9Oi4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\0zolXzR9Oi4_30_40.mp3,ok,10.0
1-Y9kafYuqQ,100,110,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1-Y9kafYuqQ_100_110.mp3,ok,10.0
10dur7jhFQM,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\10dur7jhFQM_30_40.mp3,ok,10.0
11D0JdB7_4k,120,130,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\11D0JdB7_4k_120_130.mp3,ok,10.0
11FeId69WOk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\11FeId69WOk_30_40.mp3,ok,10.0
11fNNN95_og,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\11fNNN95_og_30_40.mp3,ok,10.0
13n6n6nKMhI,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\13n6n6nKMhI_130_140.mp3,ok,10.0
14hTDUjCr_g,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\14hTDUjCr_g_30_40.mp3,ok,10.0
15CZ2h5VL-A,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\15CZ2h5VL-A_30_40.mp3,ok,10.0
15Mw2jyyHk0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\15Mw2jyyHk0_30_40.mp3,ok,10.0
15z-gbPxdXg,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\15z-gbPxdXg_30_40.mp3,ok,10.0
16F5fdORzSo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\16F5fdORzSo_30_40.mp3,ok,10.0
16TsDMjHzYU,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\16TsDMjHzYU_30_40.mp3,ok,10.0
17AtKbQ7glU,590,600,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\17AtKbQ7glU_590_600.mp3,ok,10.0
18mS4cLPOb8,50,60,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\18mS4cLPOb8_50_60.mp3,ok,10.0
19-GI2LzOtc,140,150,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\19-GI2LzOtc_140_150.mp3,ok,10.0
19Pp9QEw17U,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\19Pp9QEw17U_30_40.mp3,ok,10.0
1ACn3u5UnBw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ACn3u5UnBw_30_40.mp3,ok,10.0
1AOe82obwcY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1AOe82obwcY_30_40.mp3,ok,10.0
1ArUx6UCxe4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ArUx6UCxe4_30_40.mp3,ok,10.0
1BVSYfNCcv0,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1BVSYfNCcv0_30_40.mp3,ok,10.0
1Ccis4FDGwY,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Ccis4FDGwY_20_30.mp3,ok,10.0
1DNoynuGLV4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1DNoynuGLV4_30_40.mp3,ok,10.0
1FU5odlgLmo,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1FU5odlgLmo_30_40.mp3,ok,10.0
1FnA3w94zXI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1FnA3w94zXI_30_40.mp3,ok,10.0
1FnT0RrfMEA,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1FnT0RrfMEA_30_40.mp3,ok,10.0
1GCOnj53QYM,0,10,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1GCOnj53QYM_0_10.mp3,ok,10.0
1IK4OeOqAEo,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1IK4OeOqAEo_30_40.mp3,ok,10.0
1ILLsA6gqHE,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ILLsA6gqHE_30_40.mp3,ok,10.0
1IMi7yfZVVM,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1IMi7yfZVVM_40_50.mp3,ok,10.0
1Is1xfDjZrw,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Is1xfDjZrw_30_40.mp3,ok,10.0
1JpeDWbgUO8,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1JpeDWbgUO8_30_40.mp3,ok,10.0
1JqNiV03kog,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1JqNiV03kog_30_40.mp3,ok,10.0
1JwoLPCIGhs,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1JwoLPCIGhs_30_40.mp3,ok,10.0
1KN3GrwhY8c,420,430,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1KN3GrwhY8c_420_430.mp3,ok,10.0
1KmsVHx7E2c,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1KmsVHx7E2c_0_10.mp3,ok,10.0
1LA64TXatWk,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1LA64TXatWk_30_40.mp3,ok,10.0
1MwaXCfUvX8,110,120,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1MwaXCfUvX8_110_120.mp3,ok,10.0
1O4LpU7HggY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1O4LpU7HggY_30_40.mp3,ok,10.0
1OIfQHKnAcw,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1OIfQHKnAcw_20_30.mp3,ok,10.0
1PKxdTlquCA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1PKxdTlquCA_30_40.mp3,ok,10.0
1PN-bfs2EhY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1PN-bfs2EhY_30_40.mp3,ok,10.0
1PSzSTilu_s,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1PSzSTilu_s_30_40.mp3,ok,10.0
1Q9DXhXMSFI,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Q9DXhXMSFI_30_40.mp3,ok,10.0
1QFli7KSXAQ,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1QFli7KSXAQ_30_40.mp3,ok,10.0
1QSD-dzEv7Y,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1QSD-dzEv7Y_40_50.mp3,ok,10.0
1RRGInmOhTQ,250,260,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1RRGInmOhTQ_250_260.mp3,ok,10.0
1Rd1w7Ty1ak,160,170,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Rd1w7Ty1ak_160_170.mp3,ok,10.0
1RhYdQnZ_hw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1RhYdQnZ_hw_30_40.mp3,ok,10.0
1RwhRTe-OKk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1RwhRTe-OKk_30_40.mp3,ok,10.0
1SO5RJLWKAs,30,40,False,,missing,
1SqihV_DnEg,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1SqihV_DnEg_30_40.mp3,ok,10.0
1ToIyrmWFjw,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ToIyrmWFjw_20_30.mp3,ok,10.0
1TyOPtg0Yfk,30,40,True,,missing,
1V7ReAk9k-4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1V7ReAk9k-4_30_40.mp3,ok,10.0
1VKSpjXZvKo,150,160,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1VKSpjXZvKo_150_160.mp3,ok,10.0
1W2Cz2Jj76Q,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1W2Cz2Jj76Q_30_40.mp3,ok,10.0
1W2FOzSXsxs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1W2FOzSXsxs_30_40.mp3,ok,10.0
1WlvXneu6oY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1WlvXneu6oY_30_40.mp3,ok,10.0
1Xtkou9dtyA,370,380,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Xtkou9dtyA_370_380.mp3,ok,10.0
1YPYQP6yupA,30,40,False,,missing,
1ZaxqZMs21M,220,230,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ZaxqZMs21M_220_230.mp3,ok,10.0
1Ziku4FLka4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1Ziku4FLka4_30_40.mp3,ok,10.0
1_YHHL_t2GI,150,160,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1_YHHL_t2GI_150_160.mp3,ok,10.0
1a_nvi4sW64,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1a_nvi4sW64_30_40.mp3,ok,10.0
1bSP4wLfMpA,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1bSP4wLfMpA_0_10.mp3,ok,10.0
1cqcTbDxsHM,130,140,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1cqcTbDxsHM_130_140.mp3,ok,10.0
1cwGW0cBdRs,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1cwGW0cBdRs_30_40.mp3,ok,10.0
1dt9eL2rmSY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1dt9eL2rmSY_30_40.mp3,ok,10.0
1gDNqOQFopY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1gDNqOQFopY_30_40.mp3,ok,10.0
1h2sb2xeCt8,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1h2sb2xeCt8_30_40.mp3,ok,10.0
1hABzqBHh7w,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1hABzqBHh7w_30_40.mp3,ok,10.0
1hWAOReJehw,140,150,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1hWAOReJehw_140_150.mp3,ok,10.0
1heMbyumHAo,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1heMbyumHAo_30_40.mp3,ok,10.0
1i1sbQOILb0,30,40,True,,missing,
1j13NdQiw8c,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1j13NdQiw8c_30_40.mp3,ok,10.0
1j3pXUr8R4M,40,50,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1j3pXUr8R4M_40_50.mp3,ok,10.0
1j4rFfU5XKQ,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1j4rFfU5XKQ_30_40.mp3,ok,10.0
1jATjKL2vAE,10,20,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1jATjKL2vAE_10_20.mp3,ok,10.0
1jptuEjuTig,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1jptuEjuTig_30_40.mp3,ok,10.0
1kYDbl5Y9Sg,490,500,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1kYDbl5Y9Sg_490_500.mp3,ok,10.0
1l7BjFDQLUM,90,100,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1l7BjFDQLUM_90_100.mp3,ok,10.0
1lgqqW5TsJk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1lgqqW5TsJk_30_40.mp3,ok,10.0
1ls3ectO1F4,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ls3ectO1F4_30_40.mp3,ok,10.0
1mB_cboJR8s,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1mB_cboJR8s_130_140.mp3,ok,10.0
1nUqhH8bAPk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1nUqhH8bAPk_30_40.mp3,ok,10.0
1o7iTDLNTFk,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1o7iTDLNTFk_30_40.mp3,ok,10.0
1pR0SgbqP3M,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1pR0SgbqP3M_30_40.mp3,ok,10.0
1rhsnmWLeGw,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1rhsnmWLeGw_30_40.mp3,ok,10.0
1tNkAc29aPE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1tNkAc29aPE_30_40.mp3,ok,10.0
1tz4xNRRR4M,10,20,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1tz4xNRRR4M_10_20.mp3,ok,10.0
1uHF1-8TcEk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1uHF1-8TcEk_30_40.mp3,ok,10.0
1xhwyUVSRQk,170,180,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1xhwyUVSRQk_170_180.mp3,ok,10.0
1y1lEOGBcWM,130,140,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1y1lEOGBcWM_130_140.mp3,ok,10.0
1yGWdegJjA4,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1yGWdegJjA4_30_40.mp3,ok,10.0
1yWGmdevTuM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1yWGmdevTuM_30_40.mp3,ok,10.0
1ypKEH2kd7g,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\1ypKEH2kd7g_30_40.mp3,ok,10.0
2-K-7T8ZIWA,20,30,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2-K-7T8ZIWA_20_30.mp3,ok,10.0
20QZS9L5WeA,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\20QZS9L5WeA_70_80.mp3,ok,10.0
20Vh6z6Ie0E,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\20Vh6z6Ie0E_30_40.mp3,ok,10.0
21MgIcLN8Ow,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\21MgIcLN8Ow_30_40.mp3,ok,10.0
23xC7lTBikU,20,30,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\23xC7lTBikU_20_30.mp3,ok,10.0
244y56-vLWE,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\244y56-vLWE_30_40.mp3,ok,10.0
24cmo2fEQo8,60,70,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\24cmo2fEQo8_60_70.mp3,ok,10.0
25Ccp8usBtE,30,40,False,,missing,
25RWrqQol7Y,30,40,True,,missing,
26HLgXWF-Co,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\26HLgXWF-Co_30_40.mp3,ok,10.0
26IOFykrJrc,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\26IOFykrJrc_30_40.mp3,ok,10.0
26jTWRMRoxY,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\26jTWRMRoxY_30_40.mp3,ok,10.0
28pkN4m1x6I,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\28pkN4m1x6I_80_90.mp3,ok,10.0
28wBrNjHXOM,390,400,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\28wBrNjHXOM_390_400.mp3,ok,10.0
298Q_pSLflU,70,80,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\298Q_pSLflU_70_80.mp3,ok,10.0
2ATMQxWVpXk,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2ATMQxWVpXk_0_10.mp3,ok,10.0
2BBAUwC1BI4,70,80,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2BBAUwC1BI4_70_80.mp3,ok,10.0
2BGzxAuetOA,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2BGzxAuetOA_30_40.mp3,ok,10.0
2CzfBZ1mYBs,170,180,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2CzfBZ1mYBs_170_180.mp3,ok,10.0
2FQKfGCwjSE,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2FQKfGCwjSE_30_40.mp3,ok,10.0
2G4lyzAZ1vk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2G4lyzAZ1vk_30_40.mp3,ok,10.0
2G5bSYHcJSM,30,40,True,,missing,
2GWkKVHxGRM,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2GWkKVHxGRM_30_40.mp3,ok,10.0
2GepmcbNlJY,0,10,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2GepmcbNlJY_0_10.mp3,ok,10.0
2Gja9wBkz6U,460,470,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2Gja9wBkz6U_460_470.mp3,ok,10.0
2I6pPRWKsCQ,380,390,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2I6pPRWKsCQ_380_390.mp3,ok,10.0
2Ic1zm9mBjk,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2Ic1zm9mBjk_30_40.mp3,ok,10.0
2IpapScfsT4,80,90,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2IpapScfsT4_80_90.mp3,ok,10.0
2JNY2SaMk7s,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2JNY2SaMk7s_30_40.mp3,ok,10.0
2JnlmS1zzls,30,40,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2JnlmS1zzls_30_40.mp3,ok,10.0
2JuMYUPMGGM,190,200,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2JuMYUPMGGM_190_200.mp3,ok,10.0
2KGnpMYHBGI,20,30,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2KGnpMYHBGI_20_30.mp3,ok,10.0
2KkNk9Ao7G4,150,160,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2KkNk9Ao7G4_150_160.mp3,ok,10.0
2KwSyaLT_mw,40,50,True,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2KwSyaLT_mw_40_50.mp3,ok,10.0
2M-CFCo-rkY,30,40,False,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\2M-CFCo-rkY_30_40.mp3,ok,10.0
